provinsi,tahun,sektor_kode,sektor_nama,nilai_miliar_rp,pct_dari_total
Sulawesi Tengah,2021,I,Penyediaan Akomodasi dan Makan Minum,864.59,0.14
Sulawesi Tengah,2021,Industri,Batubara dan Pengilangan Migas,4757.25,0.77
Sulawesi Tengah,2021,Industri,Makanan dan Minuman,5015.99,0.81
Sulawesi Tengah,2021,Industri,Pengolahan Tembakau,30.57,0.0
Sulawesi Tengah,2021,Industri,Tekstil dan Pakaian Jadi,33.09,0.01
Sulawesi Tengah,2021,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",19.53,0.0
Sulawesi Tengah,2021,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",1752.38,0.28
Sulawesi Tengah,2021,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,110.73,0.02
Sulawesi Tengah,2021,Industri,"Kimia, Farmasi, dan Obat Tradisional",1841.18,0.3
Sulawesi Tengah,2021,Industri,Karet; Barang dari Karet dan Plastik,70.15,0.01
Sulawesi Tengah,2021,Industri,Barang Galian bukan Logam,287.73,0.05
Sulawesi Tengah,2021,Industri,Logam Dasar,69276.67,11.21
Sulawesi Tengah,2021,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",58.52,0.01
Sulawesi Tengah,2021,Industri,Mesin dan Perlengkapan,,
Sulawesi Tengah,2021,Industri,Alat Angkutan,73.76,0.01
Sulawesi Tengah,2021,Industri,Furnitur,205.9,0.03
Sulawesi Tengah,2021,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,13.07,0.0
Sulawesi Tengah,2021,J,Informasi dan Komunikasi,6635.76,1.07
Sulawesi Tengah,2021,Jasa,Pertanian dan Perburuan,570.69,0.09
Sulawesi Tengah,2021,Jasa,Perantara Keuangan,3615.54,0.59
Sulawesi Tengah,2021,Jasa,Keuangan Lainnya,566.2,0.09
Sulawesi Tengah,2021,Jasa,Penunjang Keuangan,12.32,0.0
Sulawesi Tengah,2021,K,Jasa Keuangan dan Asuransi,4278.82,0.69
Sulawesi Tengah,2021,L,Real Estat,2954.41,0.48
Sulawesi Tengah,2021,"M,N",Jasa Perusahaan,407.41,0.07
Sulawesi Tengah,2021,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",11707.43,1.89
Sulawesi Tengah,2021,P,Jasa Pendidikan,6234.84,1.01
Sulawesi Tengah,2021,Produk,Domestik Bruto,247280.35,40.02
Sulawesi Tengah,2021,Q,Jasa Kesehatan dan Kegiatan Sosial,2874.49,0.47
Sulawesi Tengah,2021,"R,S,T,U",Jasa Lainnya,1406.6,0.23
Sulawesi Tengah,2021,Tanaman,Pangan,6053.42,0.98
Sulawesi Tengah,2021,Tanaman,Hortikultura,4162.92,0.67
Sulawesi Tengah,2021,Tanaman,Perkebunan,20139.92,3.26
Sulawesi Tengah,2022,A,"Pertanian, Kehutanan, dan Perikanan",51206.64,6.22
Sulawesi Tengah,2022,Angkutan,Rel,,
Sulawesi Tengah,2022,Angkutan,Darat,4663.33,0.57
Sulawesi Tengah,2022,Angkutan,Laut,274.84,0.03
Sulawesi Tengah,2022,Angkutan,"Sungai, Danau, dan Penyeberangan",41.18,0.01
Sulawesi Tengah,2022,Angkutan,Udara,1375.83,0.17
Sulawesi Tengah,2022,Asuransi,dan Dana Pensiun,91.1,0.01
Sulawesi Tengah,2022,B,Pertambangan dan Penggalian,49643.77,6.03
Sulawesi Tengah,2022,C,Industri Pengolahan,130494.71,15.85
Sulawesi Tengah,2022,D,Pengadaan Listrik dan Gas,62.63,0.01
Sulawesi Tengah,2022,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",227.29,0.03
Sulawesi Tengah,2022,F,Konstruksi,27211.37,3.31
Sulawesi Tengah,2022,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,18463.72,2.24
Sulawesi Tengah,2022,H,Transportasi dan Pergudangan,6706.57,0.81
Sulawesi Tengah,2022,I,Penyediaan Akomodasi dan Makan Minum,984.64,0.12
Sulawesi Tengah,2022,Industri,Batubara dan Pengilangan Migas,8914.12,1.08
Sulawesi Tengah,2022,Industri,Makanan dan Minuman,5592.75,0.68
Sulawesi Tengah,2022,Industri,Pengolahan Tembakau,30.6,0.0
Sulawesi Tengah,2022,Industri,Tekstil dan Pakaian Jadi,34.63,0.0
Sulawesi Tengah,2022,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",19.96,0.0
Sulawesi Tengah,2022,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",1755.78,0.21
Sulawesi Tengah,2022,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,114.6,0.01
Sulawesi Tengah,2022,Industri,"Kimia, Farmasi, dan Obat Tradisional",4357.46,0.53
Sulawesi Tengah,2022,Industri,Karet; Barang dari Karet dan Plastik,78.0,0.01
Sulawesi Tengah,2022,Industri,Barang Galian bukan Logam,310.51,0.04
Sulawesi Tengah,2022,Industri,Logam Dasar,108917.8,13.23
Sulawesi Tengah,2022,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",61.2,0.01
Sulawesi Tengah,2022,Industri,Mesin dan Perlengkapan,,
Sulawesi Tengah,2022,Industri,Alat Angkutan,77.33,0.01
Sulawesi Tengah,2022,Industri,Furnitur,215.92,0.03
Sulawesi Tengah,2022,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,14.05,0.0
Sulawesi Tengah,2022,J,Informasi dan Komunikasi,6967.23,0.85
Sulawesi Tengah,2022,Jasa,Pertanian dan Perburuan,644.97,0.08
Sulawesi Tengah,2022,Jasa,Perantara Keuangan,3868.45,0.47
Sulawesi Tengah,2022,Jasa,Keuangan Lainnya,625.69,0.08
Sulawesi Tengah,2022,Jasa,Penunjang Keuangan,13.81,0.0
Sulawesi Tengah,2022,K,Jasa Keuangan dan Asuransi,4599.04,0.56
Sulawesi Tengah,2022,L,Real Estat,3302.1,0.4
Sulawesi Tengah,2022,"M,N",Jasa Perusahaan,451.95,0.05
Sulawesi Tengah,2022,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",12159.33,1.48
Sulawesi Tengah,2022,P,Jasa Pendidikan,6555.3,0.8
Sulawesi Tengah,2022,Produk,Domestik Bruto,323630.28,39.32
Sulawesi Tengah,2022,Q,Jasa Kesehatan dan Kegiatan Sosial,3067.18,0.37
Sulawesi Tengah,2022,"R,S,T,U",Jasa Lainnya,1526.82,0.19
Sulawesi Tengah,2022,Tanaman,Pangan,6370.53,0.77
Sulawesi Tengah,2022,Tanaman,Hortikultura,4622.27,0.56
Sulawesi Tengah,2022,Tanaman,Perkebunan,22737.58,2.76
Sulawesi Tengah,2023,A,"Pertanian, Kehutanan, dan Perikanan",54803.2,6.2
Sulawesi Tengah,2023,Angkutan,Rel,,
Sulawesi Tengah,2023,Angkutan,Darat,5084.73,0.58
Sulawesi Tengah,2023,Angkutan,Laut,286.73,0.03
Sulawesi Tengah,2023,Angkutan,"Sungai, Danau, dan Penyeberangan",42.38,0.0
Sulawesi Tengah,2023,Angkutan,Udara,1711.55,0.19
Sulawesi Tengah,2023,Asuransi,dan Dana Pensiun,102.19,0.01
Sulawesi Tengah,2023,B,Pertambangan dan Penggalian,53102.28,6.01
Sulawesi Tengah,2023,C,Industri Pengolahan,140088.24,15.86
Sulawesi Tengah,2023,D,Pengadaan Listrik dan Gas,68.07,0.01
Sulawesi Tengah,2023,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",239.21,0.03
Sulawesi Tengah,2023,F,Konstruksi,28842.4,3.27
Sulawesi Tengah,2023,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,20191.15,2.29
Sulawesi Tengah,2023,H,Transportasi dan Pergudangan,7487.65,0.85
Sulawesi Tengah,2023,I,Penyediaan Akomodasi dan Makan Minum,1095.23,0.12
Sulawesi Tengah,2023,Industri,Batubara dan Pengilangan Migas,11029.45,1.25
Sulawesi Tengah,2023,Industri,Makanan dan Minuman,5718.63,0.65
Sulawesi Tengah,2023,Industri,Pengolahan Tembakau,30.7,0.0
Sulawesi Tengah,2023,Industri,Tekstil dan Pakaian Jadi,36.14,0.0
Sulawesi Tengah,2023,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",20.88,0.0
Sulawesi Tengah,2023,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",1761.97,0.2
Sulawesi Tengah,2023,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,122.48,0.01
Sulawesi Tengah,2023,Industri,"Kimia, Farmasi, dan Obat Tradisional",2142.0,0.24
Sulawesi Tengah,2023,Industri,Karet; Barang dari Karet dan Plastik,79.32,0.01
Sulawesi Tengah,2023,Industri,Barang Galian bukan Logam,336.57,0.04
Sulawesi Tengah,2023,Industri,Logam Dasar,118425.49,13.41
Sulawesi Tengah,2023,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",61.43,0.01
Sulawesi Tengah,2023,Industri,Mesin dan Perlengkapan,,
Sulawesi Tengah,2023,Industri,Alat Angkutan,79.64,0.01
Sulawesi Tengah,2023,Industri,Furnitur,228.5,0.03
Sulawesi Tengah,2023,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,15.03,0.0
Sulawesi Tengah,2023,J,Informasi dan Komunikasi,7430.49,0.84
Sulawesi Tengah,2023,Jasa,Pertanian dan Perburuan,695.08,0.08
Sulawesi Tengah,2023,Jasa,Perantara Keuangan,3918.76,0.44
Sulawesi Tengah,2023,Jasa,Keuangan Lainnya,698.34,0.08
Sulawesi Tengah,2023,Jasa,Penunjang Keuangan,15.51,0.0
Sulawesi Tengah,2023,K,Jasa Keuangan dan Asuransi,4734.8,0.54
Sulawesi Tengah,2023,L,Real Estat,3832.48,0.43
Sulawesi Tengah,2023,"M,N",Jasa Perusahaan,496.15,0.06
Sulawesi Tengah,2023,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",12771.23,1.45
Sulawesi Tengah,2023,P,Jasa Pendidikan,6931.15,0.78
Sulawesi Tengah,2023,Produk,Domestik Bruto,347139.01,39.3
Sulawesi Tengah,2023,Q,Jasa Kesehatan dan Kegiatan Sosial,3367.4,0.38
Sulawesi Tengah,2023,"R,S,T,U",Jasa Lainnya,1657.88,0.19
Sulawesi Tengah,2023,Tanaman,Pangan,7288.63,0.83
Sulawesi Tengah,2023,Tanaman,Hortikultura,4946.87,0.56
Sulawesi Tengah,2023,Tanaman,Perkebunan,24096.8,2.73
Sulawesi Tengah,2024,A,"Pertanian, Kehutanan, dan Perikanan",59567.55,6.18
Sulawesi Tengah,2024,Angkutan,Rel,,
Sulawesi Tengah,2024,Angkutan,Darat,5443.7,0.57
Sulawesi Tengah,2024,Angkutan,Laut,300.58,0.03
Sulawesi Tengah,2024,Angkutan,"Sungai, Danau, dan Penyeberangan",44.14,0.0
Sulawesi Tengah,2024,Angkutan,Udara,1865.05,0.19
Sulawesi Tengah,2024,Asuransi,dan Dana Pensiun,109.12,0.01
Sulawesi Tengah,2024,B,Pertambangan dan Penggalian,55198.23,5.73
Sulawesi Tengah,2024,C,Industri Pengolahan,155241.98,16.11
Sulawesi Tengah,2024,D,Pengadaan Listrik dan Gas,73.54,0.01
Sulawesi Tengah,2024,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",253.67,0.03
Sulawesi Tengah,2024,F,Konstruksi,31345.75,3.25
Sulawesi Tengah,2024,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,21766.11,2.26
Sulawesi Tengah,2024,H,Transportasi dan Pergudangan,8028.11,0.83
Sulawesi Tengah,2024,I,Penyediaan Akomodasi dan Makan Minum,1202.46,0.12
Sulawesi Tengah,2024,Industri,Batubara dan Pengilangan Migas,15472.09,1.61
Sulawesi Tengah,2024,Industri,Makanan dan Minuman,6271.29,0.65
Sulawesi Tengah,2024,Industri,Pengolahan Tembakau,30.92,0.0
Sulawesi Tengah,2024,Industri,Tekstil dan Pakaian Jadi,37.2,0.0
Sulawesi Tengah,2024,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",21.63,0.0
Sulawesi Tengah,2024,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",1779.8,0.18
Sulawesi Tengah,2024,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,127.95,0.01
Sulawesi Tengah,2024,Industri,"Kimia, Farmasi, dan Obat Tradisional",1882.79,0.2
Sulawesi Tengah,2024,Industri,Karet; Barang dari Karet dan Plastik,80.27,0.01
Sulawesi Tengah,2024,Industri,Barang Galian bukan Logam,356.25,0.04
Sulawesi Tengah,2024,Industri,Logam Dasar,128782.95,13.37
Sulawesi Tengah,2024,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",62.9,0.01
Sulawesi Tengah,2024,Industri,Mesin dan Perlengkapan,,
Sulawesi Tengah,2024,Industri,Alat Angkutan,81.71,0.01
Sulawesi Tengah,2024,Industri,Furnitur,238.54,0.02
Sulawesi Tengah,2024,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,15.7,0.0
Sulawesi Tengah,2024,J,Informasi dan Komunikasi,7802.84,0.81
Sulawesi Tengah,2024,Jasa,Pertanian dan Perburuan,743.58,0.08
Sulawesi Tengah,2024,Jasa,Perantara Keuangan,4462.56,0.46
Sulawesi Tengah,2024,Jasa,Keuangan Lainnya,751.11,0.08
Sulawesi Tengah,2024,Jasa,Penunjang Keuangan,16.02,0.0
Sulawesi Tengah,2024,K,Jasa Keuangan dan Asuransi,5338.81,0.55
Sulawesi Tengah,2024,L,Real Estat,4245.94,0.44
Sulawesi Tengah,2024,"M,N",Jasa Perusahaan,539.45,0.06
Sulawesi Tengah,2024,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",13755.75,1.43
Sulawesi Tengah,2024,P,Jasa Pendidikan,7309.27,0.76
Sulawesi Tengah,2024,Produk,Domestik Bruto,376950.32,39.12
Sulawesi Tengah,2024,Q,Jasa Kesehatan dan Kegiatan Sosial,3518.48,0.37
Sulawesi Tengah,2024,"R,S,T,U",Jasa Lainnya,1762.37,0.18
Sulawesi Tengah,2024,Tanaman,Pangan,7767.88,0.81
Sulawesi Tengah,2024,Tanaman,Hortikultura,5465.2,0.57
Sulawesi Tengah,2024,Tanaman,Perkebunan,27366.67,2.84
Sulawesi Tenggara,2014,A,"Pertanian, Kehutanan, dan Perikanan",20197.55,11.48
Sulawesi Tenggara,2014,Angkutan,Rel,,
Sulawesi Tenggara,2014,Angkutan,Darat,1768.11,1.01
Sulawesi Tenggara,2014,Angkutan,Laut,145.13,0.08
Sulawesi Tenggara,2014,Angkutan,"Sungai, Danau, dan Penyeberangan",200.71,0.11
Sulawesi Tenggara,2014,Angkutan,Udara,1144.13,0.65
Sulawesi Tenggara,2014,Asuransi,dan Dana Pensiun,22.92,0.01
Sulawesi Tenggara,2014,B,Pertambangan dan Penggalian,15688.3,8.92
Sulawesi Tenggara,2014,C,Industri Pengolahan,4692.25,2.67
Sulawesi Tenggara,2014,D,Pengadaan Listrik dan Gas,29.09,0.02
Sulawesi Tenggara,2014,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",163.05,0.09
Sulawesi Tenggara,2014,F,Konstruksi,9685.83,5.51
Sulawesi Tenggara,2014,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,9265.16,5.27
Sulawesi Tenggara,2014,H,Transportasi dan Pergudangan,3483.06,1.98
Sulawesi Tenggara,2014,I,Penyediaan Akomodasi dan Makan Minum,454.96,0.26
Sulawesi Tenggara,2014,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Tenggara,2014,Industri,Makanan dan Minuman,2426.19,1.38
Sulawesi Tenggara,2014,Industri,Pengolahan Tembakau,0.77,0.0
Sulawesi Tenggara,2014,Industri,Tekstil dan Pakaian Jadi,36.74,0.02
Sulawesi Tenggara,2014,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",,
Sulawesi Tenggara,2014,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",14.03,0.01
Sulawesi Tenggara,2014,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,14.77,0.01
Sulawesi Tenggara,2014,Industri,"Kimia, Farmasi, dan Obat Tradisional",0.51,0.0
Sulawesi Tenggara,2014,Industri,Karet; Barang dari Karet dan Plastik,2.32,0.0
Sulawesi Tenggara,2014,Industri,Barang Galian bukan Logam,75.11,0.04
Sulawesi Tenggara,2014,Industri,Logam Dasar,1399.17,0.8
Sulawesi Tenggara,2014,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",437.13,0.25
Sulawesi Tenggara,2014,Industri,Mesin dan Perlengkapan,,
Sulawesi Tenggara,2014,Industri,Alat Angkutan,140.45,0.08
Sulawesi Tenggara,2014,Industri,Furnitur,126.85,0.07
Sulawesi Tenggara,2014,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,18.22,0.01
Sulawesi Tenggara,2014,J,Informasi dan Komunikasi,1510.13,0.86
Sulawesi Tenggara,2014,Jasa,Pertanian dan Perburuan,157.4,0.09
Sulawesi Tenggara,2014,Jasa,Perantara Keuangan,1369.5,0.78
Sulawesi Tenggara,2014,Jasa,Keuangan Lainnya,423.45,0.24
Sulawesi Tenggara,2014,Jasa,Penunjang Keuangan,1.98,0.0
Sulawesi Tenggara,2014,K,Jasa Keuangan dan Asuransi,1817.84,1.03
Sulawesi Tenggara,2014,L,Real Estat,1293.2,0.74
Sulawesi Tenggara,2014,"M,N",Jasa Perusahaan,154.81,0.09
Sulawesi Tenggara,2014,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",4748.43,2.7
Sulawesi Tenggara,2014,P,Jasa Pendidikan,3585.5,2.04
Sulawesi Tenggara,2014,Produk,Domestik Bruto,78622.15,44.7
Sulawesi Tenggara,2014,Q,Jasa Kesehatan dan Kegiatan Sosial,760.78,0.43
Sulawesi Tenggara,2014,"R,S,T,U",Jasa Lainnya,1092.22,0.62
Sulawesi Tenggara,2014,Tanaman,Pangan,2280.39,1.3
Sulawesi Tenggara,2014,Tanaman,Hortikultura,989.08,0.56
Sulawesi Tenggara,2014,Tanaman,Perkebunan,5433.7,3.09
Sulawesi Tenggara,2015,A,"Pertanian, Kehutanan, dan Perikanan",21076.03,10.78
Sulawesi Tenggara,2015,Angkutan,Rel,0.0,0.0
Sulawesi Tenggara,2015,Angkutan,Darat,1906.03,0.97
Sulawesi Tenggara,2015,Angkutan,Laut,156.72,0.08
Sulawesi Tenggara,2015,Angkutan,"Sungai, Danau, dan Penyeberangan",209.49,0.11
Sulawesi Tenggara,2015,Angkutan,Udara,1364.96,0.7
Sulawesi Tenggara,2015,Asuransi,dan Dana Pensiun,25.12,0.01
Sulawesi Tenggara,2015,B,Pertambangan dan Penggalian,18319.43,9.37
Sulawesi Tenggara,2015,C,Industri Pengolahan,5223.07,2.67
Sulawesi Tenggara,2015,D,Pengadaan Listrik dan Gas,31.28,0.02
Sulawesi Tenggara,2015,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",172.77,0.09
Sulawesi Tenggara,2015,F,Konstruksi,11691.22,5.98
Sulawesi Tenggara,2015,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,10514.94,5.38
Sulawesi Tenggara,2015,H,Transportasi dan Pergudangan,3903.2,2.0
Sulawesi Tenggara,2015,I,Penyediaan Akomodasi dan Makan Minum,516.15,0.26
Sulawesi Tenggara,2015,Industri,Batubara dan Pengilangan Migas,0.0,0.0
Sulawesi Tenggara,2015,Industri,Makanan dan Minuman,2833.33,1.45
Sulawesi Tenggara,2015,Industri,Pengolahan Tembakau,0.78,0.0
Sulawesi Tenggara,2015,Industri,Tekstil dan Pakaian Jadi,39.15,0.02
Sulawesi Tenggara,2015,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",0.0,0.0
Sulawesi Tenggara,2015,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",14.93,0.01
Sulawesi Tenggara,2015,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,16.08,0.01
Sulawesi Tenggara,2015,Industri,"Kimia, Farmasi, dan Obat Tradisional",0.6,0.0
Sulawesi Tenggara,2015,Industri,Karet; Barang dari Karet dan Plastik,2.6,0.0
Sulawesi Tenggara,2015,Industri,Barang Galian bukan Logam,85.14,0.04
Sulawesi Tenggara,2015,Industri,Logam Dasar,1473.05,0.75
Sulawesi Tenggara,2015,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",455.13,0.23
Sulawesi Tenggara,2015,Industri,Mesin dan Perlengkapan,0.0,0.0
Sulawesi Tenggara,2015,Industri,Alat Angkutan,144.07,0.07
Sulawesi Tenggara,2015,Industri,Furnitur,138.36,0.07
Sulawesi Tenggara,2015,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,19.85,0.01
Sulawesi Tenggara,2015,J,Informasi dan Komunikasi,1602.43,0.82
Sulawesi Tenggara,2015,Jasa,Pertanian dan Perburuan,156.11,0.08
Sulawesi Tenggara,2015,Jasa,Perantara Keuangan,1536.84,0.79
Sulawesi Tenggara,2015,Jasa,Keuangan Lainnya,472.64,0.24
Sulawesi Tenggara,2015,Jasa,Penunjang Keuangan,2.21,0.0
Sulawesi Tenggara,2015,K,Jasa Keuangan dan Asuransi,2036.81,1.04
Sulawesi Tenggara,2015,L,Real Estat,1403.85,0.72
Sulawesi Tenggara,2015,"M,N",Jasa Perusahaan,181.34,0.09
Sulawesi Tenggara,2015,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",4987.8,2.55
Sulawesi Tenggara,2015,P,Jasa Pendidikan,3988.55,2.04
Sulawesi Tenggara,2015,Produk,Domestik Bruto,87714.48,44.85
Sulawesi Tenggara,2015,Q,Jasa Kesehatan dan Kegiatan Sosial,844.16,0.43
Sulawesi Tenggara,2015,"R,S,T,U",Jasa Lainnya,1221.45,0.62
Sulawesi Tenggara,2015,Tanaman,Pangan,2429.16,1.24
Sulawesi Tenggara,2015,Tanaman,Hortikultura,1062.34,0.54
Sulawesi Tenggara,2015,Tanaman,Perkebunan,5595.5,2.86
Sulawesi Tenggara,2016,A,"Pertanian, Kehutanan, dan Perikanan",23581.14,10.9
Sulawesi Tenggara,2016,Angkutan,Rel,,
Sulawesi Tenggara,2016,Angkutan,Darat,2082.52,0.96
Sulawesi Tenggara,2016,Angkutan,Laut,169.6,0.08
Sulawesi Tenggara,2016,Angkutan,"Sungai, Danau, dan Penyeberangan",233.1,0.11
Sulawesi Tenggara,2016,Angkutan,Udara,1585.96,0.73
Sulawesi Tenggara,2016,Asuransi,dan Dana Pensiun,27.87,0.01
Sulawesi Tenggara,2016,B,Pertambangan dan Penggalian,18797.31,8.69
Sulawesi Tenggara,2016,C,Industri Pengolahan,5924.56,2.74
Sulawesi Tenggara,2016,D,Pengadaan Listrik dan Gas,37.27,0.02
Sulawesi Tenggara,2016,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",190.9,0.09
Sulawesi Tenggara,2016,F,Konstruksi,13596.27,6.29
Sulawesi Tenggara,2016,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,12013.5,5.56
Sulawesi Tenggara,2016,H,Transportasi dan Pergudangan,4362.87,2.02
Sulawesi Tenggara,2016,I,Penyediaan Akomodasi dan Makan Minum,568.96,0.26
Sulawesi Tenggara,2016,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Tenggara,2016,Industri,Makanan dan Minuman,3235.0,1.5
Sulawesi Tenggara,2016,Industri,Pengolahan Tembakau,0.84,0.0
Sulawesi Tenggara,2016,Industri,Tekstil dan Pakaian Jadi,43.19,0.02
Sulawesi Tenggara,2016,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",,
Sulawesi Tenggara,2016,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",15.91,0.01
Sulawesi Tenggara,2016,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,16.62,0.01
Sulawesi Tenggara,2016,Industri,"Kimia, Farmasi, dan Obat Tradisional",0.64,0.0
Sulawesi Tenggara,2016,Industri,Karet; Barang dari Karet dan Plastik,2.79,0.0
Sulawesi Tenggara,2016,Industri,Barang Galian bukan Logam,92.67,0.04
Sulawesi Tenggara,2016,Industri,Logam Dasar,1689.53,0.78
Sulawesi Tenggara,2016,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",489.1,0.23
Sulawesi Tenggara,2016,Industri,Mesin dan Perlengkapan,,
Sulawesi Tenggara,2016,Industri,Alat Angkutan,157.41,0.07
Sulawesi Tenggara,2016,Industri,Furnitur,158.75,0.07
Sulawesi Tenggara,2016,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,22.09,0.01
Sulawesi Tenggara,2016,J,Informasi dan Komunikasi,1792.69,0.83
Sulawesi Tenggara,2016,Jasa,Pertanian dan Perburuan,170.71,0.08
Sulawesi Tenggara,2016,Jasa,Perantara Keuangan,1852.81,0.86
Sulawesi Tenggara,2016,Jasa,Keuangan Lainnya,536.34,0.25
Sulawesi Tenggara,2016,Jasa,Penunjang Keuangan,2.54,0.0
Sulawesi Tenggara,2016,K,Jasa Keuangan dan Asuransi,2419.56,1.12
Sulawesi Tenggara,2016,L,Real Estat,1500.54,0.69
Sulawesi Tenggara,2016,"M,N",Jasa Perusahaan,201.36,0.09
Sulawesi Tenggara,2016,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",5206.29,2.41
Sulawesi Tenggara,2016,P,Jasa Pendidikan,4557.36,2.11
Sulawesi Tenggara,2016,Produk,Domestik Bruto,96994.76,44.85
Sulawesi Tenggara,2016,Q,Jasa Kesehatan dan Kegiatan Sosial,915.25,0.42
Sulawesi Tenggara,2016,"R,S,T,U",Jasa Lainnya,1328.95,0.61
Sulawesi Tenggara,2016,Tanaman,Pangan,2412.48,1.12
Sulawesi Tenggara,2016,Tanaman,Hortikultura,1040.38,0.48
Sulawesi Tenggara,2016,Tanaman,Perkebunan,6227.85,2.88
Sulawesi Tenggara,2017,A,"Pertanian, Kehutanan, dan Perikanan",25869.14,10.82
Sulawesi Tenggara,2017,Angkutan,Rel,,
Sulawesi Tenggara,2017,Angkutan,Darat,2212.96,0.93
Sulawesi Tenggara,2017,Angkutan,Laut,181.79,0.08
Sulawesi Tenggara,2017,Angkutan,"Sungai, Danau, dan Penyeberangan",254.11,0.11
Sulawesi Tenggara,2017,Angkutan,Udara,1895.91,0.79
Sulawesi Tenggara,2017,Asuransi,dan Dana Pensiun,30.52,0.01
Sulawesi Tenggara,2017,B,Pertambangan dan Penggalian,22213.42,9.29
Sulawesi Tenggara,2017,C,Industri Pengolahan,6591.64,2.76
Sulawesi Tenggara,2017,D,Pengadaan Listrik dan Gas,44.78,0.02
